ip,rdns,country,city,lat,lon,asn,isp
187.189.187.206,fixed-187-189-187-206.totalplay.net,Mexico,Apodaca,25.7715,-100.2698,AS17072 TOTAL PLAY TELECOMUNICACIONES SA DE CV,TOTAL PLAY TELECOMUNICACIONES SA DE CV
185.146.113.118,nat-pool-185.146.113.118.katv1.net,Azerbaijan,Baku,40.3771,49.8875,AS57293 AG Telekom MMC.,AG Telekom MMC.
181.58.186.166,static-ip-18158186166.cable.net.co,Colombia,Bogotá,4.6313,-74.0344,AS10620 Telmex Colombia S.A.,Telmex Colombia S.A.
181.2.163.57,host57.181-2-163.telecom.net.ar,Argentina,Berazategui,-34.7313,-58.2549,AS7303 Telecom Argentina S.A.,Telecom Argentina S.A.
173.8.223.165,173-8-223-165-Oregon.hfc.comcastbusiness.net,United States,Portland,45.5331,-122.7037,AS7922 COMCAST-7922,COMCAST-7922
168.227.154.218,N/A,Brazil,Guarulhos,-23.4118,-46.4392,AS263985 BRASIL TECPAR | AMIGO | AVATO,BRASIL TECPAR | AMIGO | AVATO
165.165.117.208,north-165-117-208.cgnat.osnet.co.za,South Africa,Johannesburg,-26.2309,28.0583,AS5713 SAIX-NET,SAIX-NET
129.227.118.174,N/A,Philippines,Manila,14.5971,120.9798,AS21859 ZEN-ECN,ZEN-ECN
123.253.99.39,N/A,Bangladesh,Unknown,23.7018,90.3742,AS59362 KS Network Limited,KS Network Limited
116.50.151.126,126.151.50.116.ids.service.static.eastern-tele.com,Philippines,Makati City,14.5562,121.0298,"AS9658 Eastern Telecoms Phils., Inc.","Eastern Telecoms Phils., Inc."
116.50.151.125,125.151.50.116.ids.service.static.eastern-tele.com,Philippines,Makati City,14.5562,121.0298,"AS9658 Eastern Telecoms Phils., Inc.","Eastern Telecoms Phils., Inc."
112.202.47.201,112.202.47.201.pldt.net,Philippines,Tarlac City,15.4805,120.6002,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
105.234.174.10,10-174-234-105.r.airtel.mw,Malawi,Lilongwe,-13.9714,33.792,AS37440 Airtel,Airtel
105.191.39.40,N/A,Morocco,Agadir,30.4189,-9.5929,AS36925 ASMedi,ASMedi
103.127.7.59,N/A,Bangladesh,Dhaka,23.7534,90.3722,AS45766 Triangle Services Limited.,Triangle Services Limited.
102.67.181.225,N/A,South Africa,Unknown,-29.0,24.0,AS327693 ECHO-SP,ECHO-SP
102.249.6.6,8ta-249-6-06.telkomadsl.co.za,South Africa,Cape Town,-33.914,18.4129,AS37457 Telkom-Internet,Telkom-Internet
102.219.26.48,102-219-26-48.vox.co.za,South Africa,Johannesburg,-26.2309,28.0583,AS11845 Vox-Telecom,Vox-Telecom
102.217.240.20,N/A,South Africa,Phuthaditjhaba,-28.5278,28.8012,AS328961 NET99,NET99
102.216.179.200,N/A,South Africa,East London,-33.0354,27.9159,AS329032 MM1-AS,MM1-AS
91.106.41.227,N/A,Iraq,Baghdad,33.3364,44.4004,AS58322 Hala Al Rafidain Company for Communications and Internet LTD.,Hala Al Rafidain Company for Communications and Internet LTD.
90.210.227.81,N/A,United Kingdom,Sutton Coldfield,52.5927,-1.8084,AS5607 Sky UK Limited,Sky UK Limited
89.47.234.148,N/A,Canada,Montreal,45.4994,-73.5703,AS9009 M247 Europe SRL,M247 Europe SRL
87.90.174.160,dau94-h13-87-90-174-160.dsl.sta.abo.bbox.fr,France,Givors,45.5851,4.7773,AS5410 Bouygues Telecom SA,Bouygues Telecom SA
85.235.71.14,N/A,Spain,Villajoyosa,38.5105,-0.2399,AS15704 Xtra Telecom S.A.,Xtra Telecom S.A.
79.177.143.97,bzq-79-177-143-97.red.bezeqint.net,Israel,Jerusalem,31.7674,35.2186,AS6810 Bezeq- THE ISRAEL TELECOMMUNICATION CORP. LTD.,Bezeq- THE ISRAEL TELECOMMUNICATION CORP. LTD.
67.213.150.18,N/A,Jamaica,Unknown,18.1667,-77.25,AS10278 CWWI-AS,CWWI-AS
51.252.130.43,N/A,Saudi Arabia,Riyadh,24.6869,46.7224,AS39891 Saudi Telecom Company JSC,Saudi Telecom Company JSC
45.7.67.208,dinamyc-45-7-67-208.maysnet.mx,Mexico,Huamantla,19.3613,-97.874,AS270143 MAYSNET SA DE CV,MAYSNET SA DE CV
45.115.115.46,assigned-for-regional-consumer-asn55828.drikict.net,Bangladesh,Unknown,23.7018,90.3742,AS55828 Drik ICT Ltd,Drik ICT Ltd
45.112.47.220,N/A,Cambodia,Phnom Penh,11.5583,104.9121,"AS136255 Telecom International Myanmar Co., Ltd","Telecom International Myanmar Co., Ltd"
38.51.210.216,216.210.51.38.in-addr.arpa,Venezuela,Maracaibo,10.6423,-71.6109,AS269730 TECNOVEN SERVICES CA,TECNOVEN SERVICES CA
38.244.211.28,N/A,United States,Dallas,32.7797,-96.8022,AS58061 Scalaxy B.V.,Scalaxy B.V.
37.208.172.226,N/A,Qatar,Doha,25.2925,51.5321,AS8781 Ooredoo Q.S.C.,Ooredoo Q.S.C.
37.142.189.227,N/A,Israel,Haifa,32.8259,34.9968,AS12849 Hot-Net internet services Ltd.,Hot-Net internet services Ltd.
36.85.170.86,N/A,Indonesia,Manado,1.481,124.8518,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
36.65.121.192,N/A,Indonesia,Surakarta,-7.5533,110.831,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
27.125.249.10,N/A,Malaysia,Puchong Batu Dua Belas,3.0732,101.6219,AS38466 U Mobile Sdn Bhd,U Mobile Sdn Bhd
27.125.246.159,N/A,Malaysia,Puchong Batu Dua Belas,3.0732,101.6219,AS38466 U Mobile Sdn Bhd,U Mobile Sdn Bhd
200.8.235.80,N/A,Venezuela,Barcelona,10.1369,-64.6864,AS21826 Corporacion Telemic C.A.,Corporacion Telemic C.A.
195.242.214.198,roadtrain.codethink.co.uk,United Kingdom,Unknown,51.4964,-0.1224,Unknown,Unknown
190.97.228.77,N/A,Venezuela,Caracas,10.4873,-66.8738,AS263703 VIGINET C.A,VIGINET C.A
190.61.115.49,49-115-61-190.ufinet.com.sv,El Salvador,San Salvador,13.6927,-89.1917,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.
190.5.184.32,customer-ccdia-CGNAT-190-5-184-32.megacable.com.ar,Argentina,Concordia,-31.3985,-58.0374,AS28015 MERCO COMUNICACIONES,MERCO COMUNICACIONES
190.246.143.138,138-143-246-190.fibertel.com.ar,Argentina,Buenos Aires,-36.0,-59.9964,AS7303 Telecom Argentina S.A.,Telecom Argentina S.A.
189.100.69.28,bd64451c.virtua.com.br,Brazil,São Paulo,-23.5475,-46.6361,AS28573 Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda
187.21.173.255,bb15adff.virtua.com.br,Brazil,Santos,-23.9575,-46.2278,AS28573 Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda
187.109.206.102,N/A,Brazil,Maringá,-23.4262,-51.9388,AS53115 ISPX Solucoes em Telecomunicacoes SPE Ltda,ISPX Solucoes em Telecomunicacoes SPE Ltda
181.117.185.102,host102.181-117-185.in-addr.arpa.claro.com.py,Paraguay,Luque,-25.2682,-57.4863,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
177.152.83.187,iwnet.net.br,Brazil,Franco da Rocha,-23.3227,-46.724,AS52527 IWNET TELECOM LTDA ME,IWNET TELECOM LTDA ME
165.73.183.166,N/A,South Africa,Barberton,-25.7862,31.0506,Unknown,Unknown
165.73.163.180,N/A,South Africa,Potchefstroom,-26.7168,27.1054,Unknown,Unknown
165.232.52.124,N/A,United States,Santa Clara,37.3486,-121.9732,AS14061 DIGITALOCEAN-ASN,DIGITALOCEAN-ASN
165.16.181.155,N/A,South Africa,Johannesburg,-26.2309,28.0583,AS37049 South African Digital Villages,South African Digital Villages
160.187.221.5,N/A,Philippines,Kidapawan,7.0108,125.0832,AS153359 Imtech Solution and Data Providers,Imtech Solution and Data Providers
157.15.187.213,N/A,Indonesia,Jombang,-7.5444,112.272,Unknown,Unknown
156.59.127.205,N/A,Philippines,Manila,14.5971,120.9798,AS21859 ZEN-ECN,ZEN-ECN
149.100.146.48,N/A,United States,Washington,38.894,-77.0365,AS174 COGENT-174,COGENT-174
138.94.121.180,N/A,Honduras,Tegucigalpa,14.0828,-87.2041,AS27884 CABLECOLOR S.A.,CABLECOLOR S.A.
138.59.172.66,N/A,Argentina,Villa Dolores,-31.9451,-65.1902,AS263746 Mauro Daniel Fortini 2F INFORMATICA,Mauro Daniel Fortini 2F INFORMATICA
129.222.201.190,customer.mmmiflx1.isp.starlink.com,Mexico,Mexico City,19.4324,-99.1229,AS14593 SPACEX-STARLINK,SPACEX-STARLINK
116.50.151.123,123.151.50.116.ids.service.static.eastern-tele.com,Philippines,Makati City,14.5562,121.0298,"AS9658 Eastern Telecoms Phils., Inc.","Eastern Telecoms Phils., Inc."
112.201.191.74,112.201.191.74.pldt.net,Philippines,Pasig,14.5946,121.0664,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
112.201.180.111,112.201.180.111.pldt.net,Philippines,Pasig,14.5946,121.0664,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
110.138.7.169,N/A,Indonesia,Tangerang,-6.1088,106.6731,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
103.102.139.2,N/A,Bangladesh,Unknown,23.7018,90.3742,AS137029 Chittagong multi channel limited,Chittagong multi channel limited
102.68.120.19,N/A,South Africa,Cape Town,-33.9258,18.4259,AS328480 TooMuchWifi,TooMuchWifi
84.252.113.64,N/A,Mexico,Unknown,19.4371,-99.0111,AS212238 Datacamp Limited,Datacamp Limited
5.155.100.183,N/A,Syria,Unknown,35.0,38.0,AS29256 Syrian Telecommunication Private Closed Joint Stock Company,Syrian Telecommunication Private Closed Joint Stock Company
45.41.104.93,N/A,Myanmar,Yangon,16.7964,96.1667,AS9988 Myanma Posts and Telecommunications,Myanma Posts and Telecommunications
45.171.82.2,N/A,Argentina,La Paz,-30.7519,-59.6542,AS271776 JORGE ANSELMO GARNIER,JORGE ANSELMO GARNIER
41.79.219.152,N/A,Benin,Cotonou,6.3669,2.4151,AS37424 Spacetel,Spacetel
41.25.43.83,vc-41-25-43-83.umts.vodacom.co.za,South Africa,Durban,-29.8427,31.0141,AS36994 Vodacom-VB,Vodacom-VB
41.242.162.24,N/A,South Africa,Cape Town,-33.914,18.4129,AS37049 South African Digital Villages,South African Digital Villages
41.10.83.89,vc-vb-41-10-83-89.umts.vodacom.co.za,South Africa,Olifantsfontein,-25.9645,28.2417,AS36994 Vodacom-VB,Vodacom-VB
27.125.248.210,N/A,Malaysia,Puchong Batu Dua Belas,3.0732,101.6219,AS38466 U Mobile Sdn Bhd,U Mobile Sdn Bhd
202.165.87.143,N/A,Myanmar,Yangon,16.7964,96.1667,"AS136255 Telecom International Myanmar Co., Ltd","Telecom International Myanmar Co., Ltd"
197.185.214.78,rain-197-185-214-78.rain.network,South Africa,Johannesburg,-26.2309,28.0583,AS37105 RAIN-GROUP-HOLDINGS,RAIN-GROUP-HOLDINGS
190.97.243.58,N/A,Venezuela,Mérida,8.5859,-71.1629,AS263703 VIGINET C.A,VIGINET C.A
190.97.228.72,N/A,Venezuela,Caracas,10.4873,-66.8738,AS263703 VIGINET C.A,VIGINET C.A
190.109.111.10,N/A,Argentina,Unknown,-34.6022,-58.3845,Unknown,Unknown
190.108.207.248,248.207.108.190-cust.enetworksgy.com,Guyana,Georgetown,6.8045,-58.1553,AS52253 E-Networks Inc.,E-Networks Inc.
189.238.62.78,acceso-189.238.62.78.prod-infinitum.com.mx,Mexico,Centro Municipality,18.0084,-92.8592,AS8151 UNINET,UNINET
189.201.165.181,N/A,Mexico,Apodaca,25.7715,-100.2698,"AS28438 IP Matrix, S.A. de C.V.","IP Matrix, S.A. de C.V."
186.157.100.205,host205.186-157-100.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
186.148.227.124,124.227.148.186.in-addr.arpa,Argentina,Villa José León Suárez,-34.5358,-58.5871,AS64123 GRUPO IN S.A.S,GRUPO IN S.A.S
185.146.112.219,nat-pool-185.146.112.219.katv1.net,Azerbaijan,Baku,40.3771,49.8875,AS57293 AG Telekom MMC.,AG Telekom MMC.
182.10.98.13,N/A,Indonesia,Bandung,-6.9357,107.6043,AS23693 PT. Telekomunikasi Selular,PT. Telekomunikasi Selular
180.254.192.67,N/A,Indonesia,Denpasar,-8.6683,115.2209,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
180.191.124.153,N/A,Philippines,Cagayan de Oro,8.4817,124.6467,AS4775 Globe Telecoms,Globe Telecoms
179.125.138.174,179-125-138-174.dynamic.desktop.com.br,Brazil,Sumaré,-22.8186,-47.2637,AS28649 Desktop Sigmanet Comunicacao Multimidia SA,Desktop Sigmanet Comunicacao Multimidia SA
178.136.104.72,178-136-104-72.od.vega-ua.net,Ukraine,Odesa,46.4752,30.7338,AS21497 PrJSC VF UKRAINE,PrJSC VF UKRAINE
160.187.221.4,N/A,Philippines,Kidapawan,7.0108,125.0832,AS153359 Imtech Solution and Data Providers,Imtech Solution and Data Providers
157.10.80.121,N/A,Bangladesh,Unknown,23.7018,90.3742,AS152304 Md Mostafizur Rahman,Md Mostafizur Rahman
156.155.36.60,156-155-36-60.ip.internet.co.za,South Africa,Pretoria,-25.757,28.1443,AS37611 AFRIHOST-SP,AFRIHOST-SP
122.52.200.97,122.52.200.97.pldt.net,Philippines,Las Piñas,14.425,121.0196,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
116.98.245.49,dynamic-ip-adsl.viettel.vn,Vietnam,Thái Nguyên,21.5941,105.8432,AS7552 Viettel Group,Viettel Group
112.201.176.181,112.201.176.181.pldt.net,Philippines,Pasig,14.5946,121.0664,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
112.198.238.12,N/A,Philippines,Lahug,10.3387,123.8998,AS132199 Globe Telecom Inc.,Globe Telecom Inc.
103.62.154.102,102.154.62.103.in-addr.arpa.cable21.net,Philippines,Cagayan de Oro,8.4817,124.6467,"AS134788 Parasat Cable TV, Inc","Parasat Cable TV, Inc"
103.177.200.241,N/A,Bangladesh,Unknown,23.7018,90.3742,AS149169 Link Tech IT,Link Tech IT
103.172.139.196,N/A,Bangladesh,Unknown,23.7018,90.3742,AS137967 Digicon Telecommunication Ltd,Digicon Telecommunication Ltd
103.161.153.186,N/A,Bangladesh,Unknown,23.7018,90.3742,AS138452 Click Earth Online,Click Earth Online
103.122.90.171,N/A,Bangladesh,Unknown,23.7018,90.3742,AS136009 SpeedNet,SpeedNet
102.213.132.54,N/A,South Africa,Krugersdorp,-26.0977,27.768,AS328961 NET99,NET99
101.10.245.77,N/A,Taiwan,Taipei,25.053,121.5259,"AS24158 Taiwan Mobile Co., Ltd.","Taiwan Mobile Co., Ltd."
91.199.138.114,N/A,Ukraine,Konotop,51.2403,33.2026,AS44482 TOV TRK Radioservice,TOV TRK Radioservice
79.110.55.54,N/A,South Korea,Seoul,37.5015,127.0013,AS9009 M247 Europe SRL,M247 Europe SRL
78.172.197.23,78.172.197.23.dynamic.ttnet.com.tr,Türkiye,Adana,36.9483,35.3543,AS47331 Turk Telekom,Turk Telekom
68.183.27.69,N/A,United States,North Bergen,40.7964,-74.0203,AS14061 DIGITALOCEAN-ASN,DIGITALOCEAN-ASN
5.31.171.26,N/A,United Arab Emirates,Dubai,25.0734,55.2979,AS15802 Emirates Integrated Telecommunications Company PJSC,Emirates Integrated Telecommunications Company PJSC
45.7.67.74,dinamyc-45-7-67-74.maysnet.mx,Mexico,Huamantla,19.3613,-97.874,AS270143 MAYSNET SA DE CV,MAYSNET SA DE CV
45.67.246.125,N/A,Honduras,Unknown,14.0828,-87.2041,AS273189 CA NETWORK S.A. DE C.V.,CA NETWORK S.A. DE C.V.
45.41.104.210,N/A,Myanmar,Yangon,16.7964,96.1667,AS9988 Myanma Posts and Telecommunications,Myanma Posts and Telecommunications
45.224.99.73,73-99-224-45.ufinetlatam.net.ec,Ecuador,Portoviejo,-1.0541,-80.4486,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.
36.255.33.33,N/A,Pakistan,Karachi,24.8591,66.9983,AS9541 Cyber Internet Services Pvt Ltd.,Cyber Internet Services Pvt Ltd.
27.125.247.178,N/A,Malaysia,Puchong Batu Dua Belas,3.0732,101.6219,AS38466 U Mobile Sdn Bhd,U Mobile Sdn Bhd
27.125.242.158,N/A,Malaysia,Puchong Batu Dua Belas,3.0732,101.6219,AS38466 U Mobile Sdn Bhd,U Mobile Sdn Bhd
216.244.246.29,Cablemodem29-216.244.246.trelew.sinectis.com.ar,Argentina,Boca Toma,-43.4185,-66.0111,AS10617 SION S.A,SION S.A
196.84.77.144,N/A,Morocco,Agadir,30.4189,-9.5929,AS36903 MT-MPLS,MT-MPLS
196.250.210.48,N/A,Kenya,Nairobi,-1.2841,36.8155,AS327972 Mawingu-Networks-Ltd,Mawingu-Networks-Ltd
190.97.228.65,N/A,Venezuela,Caracas,10.4873,-66.8738,AS263703 VIGINET C.A,VIGINET C.A
190.83.105.37,N/A,Ecuador,El Empalme,-1.0449,-79.6384,AS269936 TELEVISION MONTALVO VISION MONVISION S.A.,TELEVISION MONTALVO VISION MONVISION S.A.
190.61.84.227,227.84.61.190.ufinet.co.cr,Costa Rica,San José,9.9346,-84.0706,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.
186.158.200.136,host136.186-158-200.claro.com.py,Paraguay,Unknown,-23.3333,-58.0,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
185.212.237.226,N/A,Ukraine,Unknown,50.4522,30.5287,AS41985 Stargroup LLC,Stargroup LLC
183.171.191.165,N/A,Malaysia,Kuala Lumpur,3.1013,101.6915,AS10030 Celcom Axiata Berhad,Celcom Axiata Berhad
182.252.95.112,N/A,Bangladesh,Unknown,23.7018,90.3742,AS58655 SkyTel Communications Limited,SkyTel Communications Limited
181.177.219.67,N/A,Guyana,Georgetown,6.8045,-58.1553,AS52433 U Mobile Cellular Inc.,U Mobile Cellular Inc.
180.148.10.157,N/A,Bangladesh,Unknown,23.7018,90.3742,AS154224 A N S NETWORK,A N S NETWORK
179.37.162.209,179-37-162-209.mrse.com.ar,Argentina,Avellaneda,-34.684,-58.3192,AS22927 Telefonica de Argentina,Telefonica de Argentina
171.252.189.95,dynamic-ip-adsl.viettel.vn,Vietnam,Ho Chi Minh City,10.822,106.6257,AS7552 Viettel Group,Viettel Group
165.16.188.138,N/A,South Africa,Johannesburg,-26.2309,28.0583,AS37049 South African Digital Villages,South African Digital Villages
151.158.216.115,N/A,Unknown,Unknown,0.0,0.0,Unknown,Unknown
125.163.96.250,N/A,Indonesia,Jakarta,-6.2208,106.8403,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
124.217.72.66,N/A,Philippines,Mexico,15.0604,120.7236,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
112.202.32.228,112.202.32.228.pldt.net,Philippines,Tarlac City,15.4805,120.6002,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
112.201.191.228,112.201.191.228.pldt.net,Philippines,Pasig,14.5946,121.0664,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
112.201.182.202,112.201.182.202.pldt.net,Philippines,Pasig,14.5946,121.0664,AS9299 Philippine Long Distance Telephone Company,Philippine Long Distance Telephone Company
103.216.57.124,N/A,Bangladesh,Unknown,23.7018,90.3742,AS45766 Triangle Services Limited.,Triangle Services Limited.
103.172.139.199,N/A,Bangladesh,Unknown,23.7018,90.3742,AS137967 Digicon Telecommunication Ltd,Digicon Telecommunication Ltd
103.166.59.80,N/A,Bangladesh,Unknown,23.7018,90.3742,AS137213 Romance Cable Network,Romance Cable Network
103.153.48.31,N/A,Bangladesh,Unknown,23.7018,90.3742,AS140906 MAYA SOFT,MAYA SOFT
103.148.129.254,N/A,Pakistan,Unknown,30.0,70.0,AS140100 MAC WIFI NETWORKS PRIVATE LIMITED,MAC WIFI NETWORKS PRIVATE LIMITED
103.102.139.3,N/A,Bangladesh,Unknown,23.7018,90.3742,AS137029 Chittagong multi channel limited,Chittagong multi channel limited
102.219.170.82,N/A,South Africa,Cape Town,-33.9258,18.4259,AS328480 TooMuchWifi,TooMuchWifi
102.213.132.139,N/A,South Africa,Krugersdorp,-26.0977,27.768,AS328961 NET99,NET99
102.213.132.112,N/A,South Africa,Krugersdorp,-26.0977,27.768,AS328961 NET99,NET99
91.222.66.107,N/A,Ukraine,Novoiavorivsk,49.9251,23.5538,AS8870 Overseas Technologies LLC,Overseas Technologies LLC
85.114.216.64,N/A,Ukraine,Kyiv,50.458,30.5303,AS34143 Freenet LTD,Freenet LTD
73.187.60.125,N/A,United States,Lancaster,40.0793,-76.313,AS7922 COMCAST-7922,COMCAST-7922
49.238.61.32,32-61-238-49.southernonline.net,India,Unknown,21.9974,79.0011,Unknown,Unknown
45.237.132.6,N/A,Chile,Unknown,-33.439,-70.6432,Unknown,Unknown
45.224.99.76,76-99-224-45.ufinetlatam.net.ec,Ecuador,Portoviejo,-1.0541,-80.4486,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.
45.172.218.32,N/A,Colombia,Curumaní,9.1958,-73.5427,AS267810 INTERMEGAMUNDO PARTNERS S.A.S.,INTERMEGAMUNDO PARTNERS S.A.S.
45.166.30.100,solprovedor.com.br,Brazil,São João de Pirabas,-0.7419,-47.1744,AS267943 SOL PROVEDOR DE INTERNETE LTDA - ME,SOL PROVEDOR DE INTERNETE LTDA - ME
38.76.142.5,N/A,Ecuador,Quito,-0.2309,-78.5211,AS272817 SPEED FIBER SPEEDFIBER CIA.LTDA.,SPEED FIBER SPEEDFIBER CIA.LTDA.
38.244.211.25,N/A,United States,Dallas,32.7797,-96.8022,AS58061 Scalaxy B.V.,Scalaxy B.V.
36.80.30.66,N/A,Indonesia,Makassar,-5.1338,119.4619,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
36.80.21.136,N/A,Indonesia,Makassar,-5.1338,119.4619,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
36.73.146.15,N/A,Indonesia,Semarang,-7.2722,110.4753,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
36.65.112.84,N/A,Indonesia,Surakarta,-7.5533,110.831,AS7713 PT Telekomunikasi Indonesia,PT Telekomunikasi Indonesia
27.125.242.4,N/A,Malaysia,Puchong Batu Dua Belas,3.0732,101.6219,AS38466 U Mobile Sdn Bhd,U Mobile Sdn Bhd
212.102.51.23,unn-212-102-51-23.cdn77.com,Japan,Tokyo,35.6893,139.6899,AS212238 Datacamp Limited,Datacamp Limited
196.216.60.9,bdi1165.gw1.ben4.ao.afrisp.net,Angola,Cabinda,-5.55,12.2,AS33763 Paratus,Paratus
196.216.60.19,bdi1247.gw1.cab7.ao.afrisp.net,Angola,Cabinda,-5.55,12.2,AS33763 Paratus,Paratus
196.216.60.10,c00319.cust.ao.afrisp.net,Angola,Cabinda,-5.55,12.2,AS33763 Paratus,Paratus
195.38.117.235,195-38-117-235.pool.digikabel.hu,Hungary,Gyömrő,47.4203,19.3956,AS20845 DIGI Tavkozlesi es Szolgaltato Kft.,DIGI Tavkozlesi es Szolgaltato Kft.
190.99.114.181,N/A,Argentina,La Reja,-34.6313,-58.8022,AS262259 StarNetworks,StarNetworks
190.97.228.75,N/A,Venezuela,Caracas,10.4873,-66.8738,AS263703 VIGINET C.A,VIGINET C.A
190.77.72.214,190-77-72-214-mbo-00-p65.cantv.net,Venezuela,Caracas,10.4873,-66.8738,"AS8048 CANTV Servicios, Venezuela","CANTV Servicios, Venezuela"
190.244.33.185,185-33-244-190.fibertel.com.ar,Argentina,Córdoba,-31.4057,-64.1849,AS7303 Telecom Argentina S.A.,Telecom Argentina S.A.
190.220.17.100,host100.190-220-17.telmex.net.ar,Argentina,Unknown,-34.6022,-58.3845,AS11664 Techtel LMDS Comunicaciones Interactivas S.A.,Techtel LMDS Comunicaciones Interactivas S.A.
190.2.119.102,102.119.2.190.ros.express.com.ar,Argentina,Salta,-24.7831,-65.4111,AS27813 Teledifusora S.A.,Teledifusora S.A.
189.202.190.162,162.189-202-190.bestelclientes.com.mx,Mexico,Ixtlán del Río,20.9661,-104.4373,"AS18734 Operbes, S.A. de C.V.","Operbes, S.A. de C.V."
182.189.97.96,N/A,Pakistan,Karachi,24.8591,66.9983,AS132165 Connect Communications,Connect Communications
181.63.25.52,static-ip-cr181632552.cable.net.co,Colombia,Suba,4.7455,-74.0996,AS10620 Telmex Colombia S.A.,Telmex Colombia S.A.
181.46.185.154,cpe-181-46-185-154.telecentro-reversos.com.ar,Argentina,Lomas de Zamora,-34.7661,-58.3957,AS27747 Telecentro S.A.,Telecentro S.A.
175.110.250.130,N/A,Saudi Arabia,Jeddah,21.4913,39.1841,AS25019 Saudi Telecom Company JSC,Saudi Telecom Company JSC
170.83.109.137,host137.109.83.170.datalinksrl.com.ar,Argentina,Serodino,-32.5594,-60.9439,AS263766 Datalink SRL,Datalink SRL
165.16.68.162,N/A,Libya,Tripoli,32.8908,13.1796,AS37284 Aljeel-net,Aljeel-net
152.58.56.103,N/A,India,Ahmedabad,23.0276,72.5871,AS55836 Reliance Jio Infocomm Limited,Reliance Jio Infocomm Limited
148.222.112.229,N/A,Peru,Unknown,-11.85,-76.45,AS266757 SATELITAL TELECOMUNICACIONES S.A.C,SATELITAL TELECOMUNICACIONES S.A.C
143.105.17.20,customer.qrtomex1.isp.starlink.com,Mexico,Mexico City,19.4324,-99.1229,AS14593 SPACEX-STARLINK,SPACEX-STARLINK
138.94.239.20,N/A,Brazil,Guarantã do Norte,-9.756,-54.7289,AS264177 NETTCON PROVEDOR DE INTERNET EIRELI EPP,NETTCON PROVEDOR DE INTERNET EIRELI EPP
